"valor","unidad","vigenciadesde","vigenciahasta"
"4355.51","COP","2025-01-04T00:00:00.000","2025-01-07T00:00:00.000"
"4410.5","COP","2025-01-03T00:00:00.000","2025-01-03T00:00:00.000"
"4409.15","COP","2024-12-31T00:00:00.000","2025-01-02T00:00:00.000"
"4401.98","COP","2024-12-28T00:00:00.000","2024-12-30T00:00:00.000"
"4375.86","COP","2024-12-27T00:00:00.000","2024-12-27T00:00:00.000"
"4380.94","COP","2024-12-25T00:00:00.000","2024-12-26T00:00:00.000"
"4395.44","COP","2024-12-24T00:00:00.000","2024-12-24T00:00:00.000"
"4374.62","COP","2024-12-21T00:00:00.000","2024-12-23T00:00:00.000"
"4394.5","COP","2024-12-20T00:00:00.000","2024-12-20T00:00:00.000"
"4359.11","COP","2024-12-19T00:00:00.000","2024-12-19T00:00:00.000"
"4345.32","COP","2024-12-18T00:00:00.000","2024-12-18T00:00:00.000"
"4324.19","COP","2024-12-17T00:00:00.000","2024-12-17T00:00:00.000"
"4341.32","COP","2024-12-14T00:00:00.000","2024-12-16T00:00:00.000"
"4335.2","COP","2024-12-13T00:00:00.000","2024-12-13T00:00:00.000"
"4361.22","COP","2024-12-12T00:00:00.000","2024-12-12T00:00:00.000"
"4377.34","COP","2024-12-11T00:00:00.000","2024-12-11T00:00:00.000"
"4379.71","COP","2024-12-10T00:00:00.000","2024-12-10T00:00:00.000"
"4396.52","COP","2024-12-07T00:00:00.000","2024-12-09T00:00:00.000"
"4407.13","COP","2024-12-06T00:00:00.000","2024-12-06T00:00:00.000"
"4424.56","COP","2024-12-05T00:00:00.000","2024-12-05T00:00:00.000"
"4443.53","COP","2024-12-04T00:00:00.000","2024-12-04T00:00:00.000"
"4462.97","COP","2024-12-03T00:00:00.000","2024-12-03T00:00:00.000"
"4419.59","COP","2024-11-30T00:00:00.000","2024-12-02T00:00:00.000"
"4406.16","COP","2024-11-28T00:00:00.000","2024-11-29T00:00:00.000"
"4405.96","COP","2024-11-27T00:00:00.000","2024-11-27T00:00:00.000"
"4381.99","COP","2024-11-26T00:00:00.000","2024-11-26T00:00:00.000"
"4418.58","COP","2024-11-23T00:00:00.000","2024-11-25T00:00:00.000"
"4387.09","COP","2024-11-22T00:00:00.000","2024-11-22T00:00:00.000"
"4414.06","COP","2024-11-21T00:00:00.000","2024-11-21T00:00:00.000"
"4401.34","COP","2024-11-20T00:00:00.000","2024-11-20T00:00:00.000"
"4400.69","COP","2024-11-19T00:00:00.000","2024-11-19T00:00:00.000"
"4454.68","COP","2024-11-16T00:00:00.000","2024-11-18T00:00:00.000"
"4475.57","COP","2024-11-15T00:00:00.000","2024-11-15T00:00:00.000"
"4478.21","COP","2024-11-14T00:00:00.000","2024-11-14T00:00:00.000"
"4413.79","COP","2024-11-13T00:00:00.000","2024-11-13T00:00:00.000"
"4346.7","COP","2024-11-09T00:00:00.000","2024-11-12T00:00:00.000"
"4344.55","COP","2024-11-08T00:00:00.000","2024-11-08T00:00:00.000"
"4430.4","COP","2024-11-07T00:00:00.000","2024-11-07T00:00:00.000"
"4421.86","COP","2024-11-06T00:00:00.000","2024-11-06T00:00:00.000"
"4414.0","COP","2024-11-02T00:00:00.000","2024-11-05T00:00:00.000"
"4409.57","COP","2024-11-01T00:00:00.000","2024-11-01T00:00:00.000"
"4413.46","COP","2024-10-31T00:00:00.000","2024-10-31T00:00:00.000"
"4367.39","COP","2024-10-30T00:00:00.000","2024-10-30T00:00:00.000"
"4342.9","COP","2024-10-29T00:00:00.000","2024-10-29T00:00:00.000"
"4316.73","COP","2024-10-26T00:00:00.000","2024-10-28T00:00:00.000"
"4311.83","COP","2024-10-25T00:00:00.000","2024-10-25T00:00:00.000"
"4293.91","COP","2024-10-24T00:00:00.000","2024-10-24T00:00:00.000"
"4262.3","COP","2024-10-23T00:00:00.000","2024-10-23T00:00:00.000"
"4286.96","COP","2024-10-22T00:00:00.000","2024-10-22T00:00:00.000"
"4252.15","COP","2024-10-19T00:00:00.000","2024-10-21T00:00:00.000"
"4263.17","COP","2024-10-18T00:00:00.000","2024-10-18T00:00:00.000"
"4266.2","COP","2024-10-17T00:00:00.000","2024-10-17T00:00:00.000"
"4244.84","COP","2024-10-16T00:00:00.000","2024-10-16T00:00:00.000"
"4192.56","COP","2024-10-12T00:00:00.000","2024-10-15T00:00:00.000"
"4217.4","COP","2024-10-11T00:00:00.000","2024-10-11T00:00:00.000"
"4233.17","COP","2024-10-10T00:00:00.000","2024-10-10T00:00:00.000"
"4233.54","COP","2024-10-09T00:00:00.000","2024-10-09T00:00:00.000"
"4194.97","COP","2024-10-08T00:00:00.000","2024-10-08T00:00:00.000"
"4173.66","COP","2024-10-05T00:00:00.000","2024-10-07T00:00:00.000"
"4197.73","COP","2024-10-04T00:00:00.000","2024-10-04T00:00:00.000"
"4203.43","COP","2024-10-03T00:00:00.000","2024-10-03T00:00:00.000"
"4224.21","COP","2024-10-02T00:00:00.000","2024-10-02T00:00:00.000"
"4178.3","COP","2024-10-01T00:00:00.000","2024-10-01T00:00:00.000"
"4164.21","COP","2024-09-28T00:00:00.000","2024-09-30T00:00:00.000"
"4188.11","COP","2024-09-27T00:00:00.000","2024-09-27T00:00:00.000"
"4192.74","COP","2024-09-26T00:00:00.000","2024-09-26T00:00:00.000"
"4139.43","COP","2024-09-25T00:00:00.000","2024-09-25T00:00:00.000"
"4155.31","COP","2024-09-24T00:00:00.000","2024-09-24T00:00:00.000"
"4156.89","COP","2024-09-21T00:00:00.000","2024-09-23T00:00:00.000"
"4175.1","COP","2024-09-20T00:00:00.000","2024-09-20T00:00:00.000"
"4189.46","COP","2024-09-19T00:00:00.000","2024-09-19T00:00:00.000"
"4239.33","COP","2024-09-18T00:00:00.000","2024-09-18T00:00:00.000"
"4220.58","COP","2024-09-17T00:00:00.000","2024-09-17T00:00:00.000"
"4172.13","COP","2024-09-14T00:00:00.000","2024-09-16T00:00:00.000"
"4236.63","COP","2024-09-13T00:00:00.000","2024-09-13T00:00:00.000"
"4278.28","COP","2024-09-12T00:00:00.000","2024-09-12T00:00:00.000"
"4285.61","COP","2024-09-11T00:00:00.000","2024-09-11T00:00:00.000"
"4220.68","COP","2024-09-10T00:00:00.000","2024-09-10T00:00:00.000"
"4149.79","COP","2024-09-07T00:00:00.000","2024-09-09T00:00:00.000"
"4172.5","COP","2024-09-06T00:00:00.000","2024-09-06T00:00:00.000"
"4185.82","COP","2024-09-05T00:00:00.000","2024-09-05T00:00:00.000"
"4185.8","COP","2024-09-04T00:00:00.000","2024-09-04T00:00:00.000"
"4160.31","COP","2024-08-31T00:00:00.000","2024-09-03T00:00:00.000"
"4132.11","COP","2024-08-30T00:00:00.000","2024-08-30T00:00:00.000"
"4065.34","COP","2024-08-29T00:00:00.000","2024-08-29T00:00:00.000"
"4045.64","COP","2024-08-28T00:00:00.000","2024-08-28T00:00:00.000"
"4023.92","COP","2024-08-27T00:00:00.000","2024-08-27T00:00:00.000"
"4030.52","COP","2024-08-24T00:00:00.000","2024-08-26T00:00:00.000"
"4064.03","COP","2024-08-23T00:00:00.000","2024-08-23T00:00:00.000"
"4013.98","COP","2024-08-22T00:00:00.000","2024-08-22T00:00:00.000"
"4011.37","COP","2024-08-21T00:00:00.000","2024-08-21T00:00:00.000"
"4021.63","COP","2024-08-17T00:00:00.000","2024-08-20T00:00:00.000"
"4014.18","COP","2024-08-16T00:00:00.000","2024-08-16T00:00:00.000"
"4021.1","COP","2024-08-15T00:00:00.000","2024-08-15T00:00:00.000"
"4038.87","COP","2024-08-14T00:00:00.000","2024-08-14T00:00:00.000"
"4063.26","COP","2024-08-13T00:00:00.000","2024-08-13T00:00:00.000"
"4064.51","COP","2024-08-10T00:00:00.000","2024-08-12T00:00:00.000"
"4100.79","COP","2024-08-09T00:00:00.000","2024-08-09T00:00:00.000"
"4136.27","COP","2024-08-07T00:00:00.000","2024-08-08T00:00:00.000"
"4184.3","COP","2024-08-06T00:00:00.000","2024-08-06T00:00:00.000"
"4110.37","COP","2024-08-03T00:00:00.000","2024-08-05T00:00:00.000"
"4057.14","COP","2024-08-02T00:00:00.000","2024-08-02T00:00:00.000"
"4060.34","COP","2024-08-01T00:00:00.000","2024-08-01T00:00:00.000"
"4089.05","COP","2024-07-31T00:00:00.000","2024-07-31T00:00:00.000"
"4059.91","COP","2024-07-30T00:00:00.000","2024-07-30T00:00:00.000"
"4014.56","COP","2024-07-27T00:00:00.000","2024-07-29T00:00:00.000"
"4035.0","COP","2024-07-26T00:00:00.000","2024-07-26T00:00:00.000"
"4047.66","COP","2024-07-25T00:00:00.000","2024-07-25T00:00:00.000"
"4010.53","COP","2024-07-24T00:00:00.000","2024-07-24T00:00:00.000"
"4006.01","COP","2024-07-23T00:00:00.000","2024-07-23T00:00:00.000"
"4040.2","COP","2024-07-20T00:00:00.000","2024-07-22T00:00:00.000"
"4036.73","COP","2024-07-19T00:00:00.000","2024-07-19T00:00:00.000"
"4011.19","COP","2024-07-18T00:00:00.000","2024-07-18T00:00:00.000"
"3977.63","COP","2024-07-17T00:00:00.000","2024-07-17T00:00:00.000"
"3948.41","COP","2024-07-16T00:00:00.000","2024-07-16T00:00:00.000"
"3944.97","COP","2024-07-13T00:00:00.000","2024-07-15T00:00:00.000"
"3968.87","COP","2024-07-12T00:00:00.000","2024-07-12T00:00:00.000"
"3979.91","COP","2024-07-11T00:00:00.000","2024-07-11T00:00:00.000"
"4022.05","COP","2024-07-10T00:00:00.000","2024-07-10T00:00:00.000"
"4052.99","COP","2024-07-09T00:00:00.000","2024-07-09T00:00:00.000"
"4093.72","COP","2024-07-06T00:00:00.000","2024-07-08T00:00:00.000"
"4096.09","COP","2024-07-04T00:00:00.000","2024-07-05T00:00:00.000"
"4130.03","COP","2024-07-03T00:00:00.000","2024-07-03T00:00:00.000"
"4148.04","COP","2024-06-29T00:00:00.000","2024-07-02T00:00:00.000"
"4158.1","COP","2024-06-28T00:00:00.000","2024-06-28T00:00:00.000"
"4133.61","COP","2024-06-27T00:00:00.000","2024-06-27T00:00:00.000"
"4093.66","COP","2024-06-26T00:00:00.000","2024-06-26T00:00:00.000"
"4104.38","COP","2024-06-25T00:00:00.000","2024-06-25T00:00:00.000"
"4143.72","COP","2024-06-22T00:00:00.000","2024-06-24T00:00:00.000"
"4175.96","COP","2024-06-21T00:00:00.000","2024-06-21T00:00:00.000"
"4101.87","COP","2024-06-19T00:00:00.000","2024-06-20T00:00:00.000"
"4144.63","COP","2024-06-18T00:00:00.000","2024-06-18T00:00:00.000"
"4151.55","COP","2024-06-15T00:00:00.000","2024-06-17T00:00:00.000"
"4107.52","COP","2024-06-14T00:00:00.000","2024-06-14T00:00:00.000"
"4023.26","COP","2024-06-13T00:00:00.000","2024-06-13T00:00:00.000"
"3960.83","COP","2024-06-12T00:00:00.000","2024-06-12T00:00:00.000"
"3944.14","COP","2024-06-08T00:00:00.000","2024-06-11T00:00:00.000"
"3938.53","COP","2024-06-07T00:00:00.000","2024-06-07T00:00:00.000"
"3927.91","COP","2024-06-06T00:00:00.000","2024-06-06T00:00:00.000"
"3909.65","COP","2024-06-05T00:00:00.000","2024-06-05T00:00:00.000"
"3860.92","COP","2024-06-01T00:00:00.000","2024-06-04T00:00:00.000"
"3874.32","COP","2024-05-31T00:00:00.000","2024-05-31T00:00:00.000"
"3867.02","COP","2024-05-30T00:00:00.000","2024-05-30T00:00:00.000"
"3853.09","COP","2024-05-29T00:00:00.000","2024-05-29T00:00:00.000"
"3878.07","COP","2024-05-25T00:00:00.000","2024-05-28T00:00:00.000"
"3837.58","COP","2024-05-24T00:00:00.000","2024-05-24T00:00:00.000"
"3829.59","COP","2024-05-23T00:00:00.000","2024-05-23T00:00:00.000"
"3814.94","COP","2024-05-22T00:00:00.000","2024-05-22T00:00:00.000"
"3822.39","COP","2024-05-21T00:00:00.000","2024-05-21T00:00:00.000"
"3832.26","COP","2024-05-18T00:00:00.000","2024-05-20T00:00:00.000"
"3828.98","COP","2024-05-17T00:00:00.000","2024-05-17T00:00:00.000"
"3825.42","COP","2024-05-16T00:00:00.000","2024-05-16T00:00:00.000"
"3861.82","COP","2024-05-15T00:00:00.000","2024-05-15T00:00:00.000"
"3888.21","COP","2024-05-11T00:00:00.000","2024-05-14T00:00:00.000"
"3900.38","COP","2024-05-10T00:00:00.000","2024-05-10T00:00:00.000"
"3902.63","COP","2024-05-09T00:00:00.000","2024-05-09T00:00:00.000"
"3884.84","COP","2024-05-08T00:00:00.000","2024-05-08T00:00:00.000"
"3894.23","COP","2024-05-07T00:00:00.000","2024-05-07T00:00:00.000"
"3895.41","COP","2024-05-04T00:00:00.000","2024-05-06T00:00:00.000"
"3898.62","COP","2024-05-03T00:00:00.000","2024-05-03T00:00:00.000"
"3899.07","COP","2024-05-01T00:00:00.000","2024-05-02T00:00:00.000"
"3873.44","COP","2024-04-30T00:00:00.000","2024-04-30T00:00:00.000"
"3926.02","COP","2024-04-27T00:00:00.000","2024-04-29T00:00:00.000"
"3964.59","COP","2024-04-26T00:00:00.000","2024-04-26T00:00:00.000"
"3935.65","COP","2024-04-25T00:00:00.000","2024-04-25T00:00:00.000"
"3910.01","COP","2024-04-24T00:00:00.000","2024-04-24T00:00:00.000"
"3924.82","COP","2024-04-23T00:00:00.000","2024-04-23T00:00:00.000"
"3937.13","COP","2024-04-20T00:00:00.000","2024-04-22T00:00:00.000"
"3918.23","COP","2024-04-19T00:00:00.000","2024-04-19T00:00:00.000"
"3901.94","COP","2024-04-18T00:00:00.000","2024-04-18T00:00:00.000"
"3938.11","COP","2024-04-17T00:00:00.000","2024-04-17T00:00:00.000"
"3889.58","COP","2024-04-16T00:00:00.000","2024-04-16T00:00:00.000"
"3864.97","COP","2024-04-13T00:00:00.000","2024-04-15T00:00:00.000"
"3820.1","COP","2024-04-12T00:00:00.000","2024-04-12T00:00:00.000"
"3815.44","COP","2024-04-11T00:00:00.000","2024-04-11T00:00:00.000"
"3763.43","COP","2024-04-10T00:00:00.000","2024-04-10T00:00:00.000"
"3768.8","COP","2024-04-09T00:00:00.000","2024-04-09T00:00:00.000"
"3764.23","COP","2024-04-06T00:00:00.000","2024-04-08T00:00:00.000"
"3775.37","COP","2024-04-05T00:00:00.000","2024-04-05T00:00:00.000"
"3812.13","COP","2024-04-04T00:00:00.000","2024-04-04T00:00:00.000"
"3845.22","COP","2024-04-03T00:00:00.000","2024-04-03T00:00:00.000"
"3863.05","COP","2024-04-02T00:00:00.000","2024-04-02T00:00:00.000"
"3842.3","COP","2024-03-28T00:00:00.000","2024-04-01T00:00:00.000"
"3865.97","COP","2024-03-27T00:00:00.000","2024-03-27T00:00:00.000"
"3901.51","COP","2024-03-23T00:00:00.000","2024-03-26T00:00:00.000"
"3888.02","COP","2024-03-22T00:00:00.000","2024-03-22T00:00:00.000"
"3886.94","COP","2024-03-21T00:00:00.000","2024-03-21T00:00:00.000"
"3894.37","COP","2024-03-20T00:00:00.000","2024-03-20T00:00:00.000"
"3880.59","COP","2024-03-19T00:00:00.000","2024-03-19T00:00:00.000"
"3884.64","COP","2024-03-16T00:00:00.000","2024-03-18T00:00:00.000"
"3899.39","COP","2024-03-15T00:00:00.000","2024-03-15T00:00:00.000"
"3908.02","COP","2024-03-14T00:00:00.000","2024-03-14T00:00:00.000"
"3919.86","COP","2024-03-13T00:00:00.000","2024-03-13T00:00:00.000"
"3907.81","COP","2024-03-12T00:00:00.000","2024-03-12T00:00:00.000"
"3905.45","COP","2024-03-09T00:00:00.000","2024-03-11T00:00:00.000"
"3920.79","COP","2024-03-08T00:00:00.000","2024-03-08T00:00:00.000"
"3932.55","COP","2024-03-07T00:00:00.000","2024-03-07T00:00:00.000"
"3945.32","COP","2024-03-06T00:00:00.000","2024-03-06T00:00:00.000"
"3948.67","COP","2024-03-05T00:00:00.000","2024-03-05T00:00:00.000"
"3934.82","COP","2024-03-02T00:00:00.000","2024-03-04T00:00:00.000"
"3931.31","COP","2024-03-01T00:00:00.000","2024-03-01T00:00:00.000"
"3933.56","COP","2024-02-29T00:00:00.000","2024-02-29T00:00:00.000"
"3935.59","COP","2024-02-28T00:00:00.000","2024-02-28T00:00:00.000"
"3963.08","COP","2024-02-27T00:00:00.000","2024-02-27T00:00:00.000"
"3949.36","COP","2024-02-24T00:00:00.000","2024-02-26T00:00:00.000"
"3935.64","COP","2024-02-23T00:00:00.000","2024-02-23T00:00:00.000"
"3930.26","COP","2024-02-22T00:00:00.000","2024-02-22T00:00:00.000"
"3912.97","COP","2024-02-21T00:00:00.000","2024-02-21T00:00:00.000"
"3917.84","COP","2024-02-17T00:00:00.000","2024-02-20T00:00:00.000"
"3909.89","COP","2024-02-16T00:00:00.000","2024-02-16T00:00:00.000"
"3916.61","COP","2024-02-15T00:00:00.000","2024-02-15T00:00:00.000"
"3929.0","COP","2024-02-14T00:00:00.000","2024-02-14T00:00:00.000"
"3915.28","COP","2024-02-13T00:00:00.000","2024-02-13T00:00:00.000"
"3926.08","COP","2024-02-10T00:00:00.000","2024-02-12T00:00:00.000"
"3954.68","COP","2024-02-09T00:00:00.000","2024-02-09T00:00:00.000"
"3962.23","COP","2024-02-08T00:00:00.000","2024-02-08T00:00:00.000"
"3950.57","COP","2024-02-07T00:00:00.000","2024-02-07T00:00:00.000"
"3975.74","COP","2024-02-06T00:00:00.000","2024-02-06T00:00:00.000"
"3928.11","COP","2024-02-03T00:00:00.000","2024-02-05T00:00:00.000"
"3889.05","COP","2024-02-02T00:00:00.000","2024-02-02T00:00:00.000"
"3915.56","COP","2024-02-01T00:00:00.000","2024-02-01T00:00:00.000"
"3925.6","COP","2024-01-31T00:00:00.000","2024-01-31T00:00:00.000"
"3918.93","COP","2024-01-30T00:00:00.000","2024-01-30T00:00:00.000"
"3925.26","COP","2024-01-27T00:00:00.000","2024-01-29T00:00:00.000"
"3932.96","COP","2024-01-26T00:00:00.000","2024-01-26T00:00:00.000"
"3929.95","COP","2024-01-25T00:00:00.000","2024-01-25T00:00:00.000"
"3934.62","COP","2024-01-24T00:00:00.000","2024-01-24T00:00:00.000"
"3904.49","COP","2024-01-23T00:00:00.000","2024-01-23T00:00:00.000"
"3916.39","COP","2024-01-20T00:00:00.000","2024-01-22T00:00:00.000"
"3939.89","COP","2024-01-19T00:00:00.000","2024-01-19T00:00:00.000"
"3969.5","COP","2024-01-18T00:00:00.000","2024-01-18T00:00:00.000"
"3940.85","COP","2024-01-17T00:00:00.000","2024-01-17T00:00:00.000"
"3901.38","COP","2024-01-13T00:00:00.000","2024-01-16T00:00:00.000"
"3929.79","COP","2024-01-12T00:00:00.000","2024-01-12T00:00:00.000"
"3946.39","COP","2024-01-11T00:00:00.000","2024-01-11T00:00:00.000"
"3934.13","COP","2024-01-10T00:00:00.000","2024-01-10T00:00:00.000"
"3912.93","COP","2024-01-06T00:00:00.000","2024-01-09T00:00:00.000"
"3927.64","COP","2024-01-05T00:00:00.000","2024-01-05T00:00:00.000"
"3914.6","COP","2024-01-04T00:00:00.000","2024-01-04T00:00:00.000"
"3895.53","COP","2024-01-03T00:00:00.000","2024-01-03T00:00:00.000"
"3822.05","COP","2023-12-29T00:00:00.000","2024-01-02T00:00:00.000"
"3844.81","COP","2023-12-28T00:00:00.000","2023-12-28T00:00:00.000"
"3871.45","COP","2023-12-27T00:00:00.000","2023-12-27T00:00:00.000"
"3915.43","COP","2023-12-23T00:00:00.000","2023-12-26T00:00:00.000"
"3943.03","COP","2023-12-22T00:00:00.000","2023-12-22T00:00:00.000"
"3948.54","COP","2023-12-21T00:00:00.000","2023-12-21T00:00:00.000"
"3925.77","COP","2023-12-20T00:00:00.000","2023-12-20T00:00:00.000"
"3932.59","COP","2023-12-19T00:00:00.000","2023-12-19T00:00:00.000"
"3956.76","COP","2023-12-16T00:00:00.000","2023-12-18T00:00:00.000"
"3955.88","COP","2023-12-15T00:00:00.000","2023-12-15T00:00:00.000"
"3999.43","COP","2023-12-14T00:00:00.000","2023-12-14T00:00:00.000"
"3990.88","COP","2023-12-13T00:00:00.000","2023-12-13T00:00:00.000"
"3982.5","COP","2023-12-12T00:00:00.000","2023-12-12T00:00:00.000"
"3998.51","COP","2023-12-08T00:00:00.000","2023-12-11T00:00:00.000"
"3989.55","COP","2023-12-07T00:00:00.000","2023-12-07T00:00:00.000"
"4023.21","COP","2023-12-06T00:00:00.000","2023-12-06T00:00:00.000"
"3999.91","COP","2023-12-05T00:00:00.000","2023-12-05T00:00:00.000"
"3983.15","COP","2023-12-02T00:00:00.000","2023-12-04T00:00:00.000"
"4045.22","COP","2023-12-01T00:00:00.000","2023-12-01T00:00:00.000"
"3980.67","COP","2023-11-30T00:00:00.000","2023-11-30T00:00:00.000"
"3957.77","COP","2023-11-29T00:00:00.000","2023-11-29T00:00:00.000"
"3989.89","COP","2023-11-28T00:00:00.000","2023-11-28T00:00:00.000"
"4044.51","COP","2023-11-25T00:00:00.000","2023-11-27T00:00:00.000"
"4092.33","COP","2023-11-23T00:00:00.000","2023-11-24T00:00:00.000"
"4060.15","COP","2023-11-22T00:00:00.000","2023-11-22T00:00:00.000"
"4033.83","COP","2023-11-21T00:00:00.000","2023-11-21T00:00:00.000"
"4116.59","COP","2023-11-18T00:00:00.000","2023-11-20T00:00:00.000"
"4077.44","COP","2023-11-17T00:00:00.000","2023-11-17T00:00:00.000"
"3976.84","COP","2023-11-16T00:00:00.000","2023-11-16T00:00:00.000"
"3963.57","COP","2023-11-15T00:00:00.000","2023-11-15T00:00:00.000"
"4037.19","COP","2023-11-11T00:00:00.000","2023-11-14T00:00:00.000"
"4056.94","COP","2023-11-10T00:00:00.000","2023-11-10T00:00:00.000"
"4065.79","COP","2023-11-09T00:00:00.000","2023-11-09T00:00:00.000"
"4005.06","COP","2023-11-08T00:00:00.000","2023-11-08T00:00:00.000"
"3975.09","COP","2023-11-04T00:00:00.000","2023-11-07T00:00:00.000"
"4047.11","COP","2023-11-03T00:00:00.000","2023-11-03T00:00:00.000"
"4117.71","COP","2023-11-02T00:00:00.000","2023-11-02T00:00:00.000"
"4114.29","COP","2023-11-01T00:00:00.000","2023-11-01T00:00:00.000"
"4060.83","COP","2023-10-31T00:00:00.000","2023-10-31T00:00:00.000"
"4120.62","COP","2023-10-28T00:00:00.000","2023-10-30T00:00:00.000"
"4154.94","COP","2023-10-27T00:00:00.000","2023-10-27T00:00:00.000"
"4201.53","COP","2023-10-26T00:00:00.000","2023-10-26T00:00:00.000"
"4213.97","COP","2023-10-25T00:00:00.000","2023-10-25T00:00:00.000"
"4221.39","COP","2023-10-24T00:00:00.000","2023-10-24T00:00:00.000"
"4238.85","COP","2023-10-21T00:00:00.000","2023-10-23T00:00:00.000"
"4249.71","COP","2023-10-20T00:00:00.000","2023-10-20T00:00:00.000"
"4227.39","COP","2023-10-19T00:00:00.000","2023-10-19T00:00:00.000"
"4222.09","COP","2023-10-18T00:00:00.000","2023-10-18T00:00:00.000"
"4249.0","COP","2023-10-14T00:00:00.000","2023-10-17T00:00:00.000"
"4230.61","COP","2023-10-13T00:00:00.000","2023-10-13T00:00:00.000"
"4212.5","COP","2023-10-12T00:00:00.000","2023-10-12T00:00:00.000"
"4231.97","COP","2023-10-11T00:00:00.000","2023-10-11T00:00:00.000"
"4386.66","COP","2023-10-07T00:00:00.000","2023-10-10T00:00:00.000"
"4359.4","COP","2023-10-06T00:00:00.000","2023-10-06T00:00:00.000"
"4252.09","COP","2023-10-05T00:00:00.000","2023-10-05T00:00:00.000"
"4187.01","COP","2023-10-04T00:00:00.000","2023-10-04T00:00:00.000"
"4141.43","COP","2023-10-03T00:00:00.000","2023-10-03T00:00:00.000"
"4053.76","COP","2023-09-30T00:00:00.000","2023-10-02T00:00:00.000"
"4085.57","COP","2023-09-29T00:00:00.000","2023-09-29T00:00:00.000"
"4093.6","COP","2023-09-28T00:00:00.000","2023-09-28T00:00:00.000"
"4068.73","COP","2023-09-27T00:00:00.000","2023-09-27T00:00:00.000"
"4052.54","COP","2023-09-26T00:00:00.000","2023-09-26T00:00:00.000"
"3948.7","COP","2023-09-23T00:00:00.000","2023-09-25T00:00:00.000"
"3948.25","COP","2023-09-22T00:00:00.000","2023-09-22T00:00:00.000"
"3907.21","COP","2023-09-21T00:00:00.000","2023-09-21T00:00:00.000"
"3902.54","COP","2023-09-20T00:00:00.000","2023-09-20T00:00:00.000"
"3905.95","COP","2023-09-19T00:00:00.000","2023-09-19T00:00:00.000"
"3928.28","COP","2023-09-16T00:00:00.000","2023-09-18T00:00:00.000"
"3926.59","COP","2023-09-15T00:00:00.000","2023-09-15T00:00:00.000"
"3950.92","COP","2023-09-14T00:00:00.000","2023-09-14T00:00:00.000"
"3993.53","COP","2023-09-13T00:00:00.000","2023-09-13T00:00:00.000"
"3997.74","COP","2023-09-12T00:00:00.000","2023-09-12T00:00:00.000"
"4012.26","COP","2023-09-09T00:00:00.000","2023-09-11T00:00:00.000"
"4045.83","COP","2023-09-08T00:00:00.000","2023-09-08T00:00:00.000"
